from_user_screen_name,state_account,bus_int_ind,other_ind,bus_orgs_unofficial,retweet_count,mtot,exception_mag,kauffman,retweet_dummy,mention_dummy,url_dummy,monday,tuesday,wednesday,thursday,friday,saturday,sunday,from_user_followers_count,from_user_friends_count,from_user_listed_count,from_user_statuses_count,entities_mentions_count,morning,day,evening,night
MerevinTweets,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31248033,-.24671331,-.23758532,-.59409547,-.51384372,0,0,0,1
MerevinTweets,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31248033,-.24671331,-.23758532,-.59409547,-.51384372,0,0,1,0
MGCTwest,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1.1895001,2.9093862,.83223695,.93093866,2.1714041,0,1,0,0
MGCTwest,0,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,1.1875974,2.6739838,.84031713,.91453934,-.51384372,0,0,1,0
MGCTwest,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1.1882169,2.6014557,.83546901,.90647984,2.1714041,1,0,0,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.26022407,-.24570946,-.17779163,-.49506864,-.51384372,0,1,0,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.2604453,-.24608591,-.17779163,-.49538401,-.51384372,0,1,0,0
MichaelBHodges,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-.26053381,-.24608591,-.17779163,-.49548912,-.51384372,0,1,0,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.26053381,-.24608591,-.17779163,-.49548912,-.51384372,0,1,0,0
MichaelBHodges,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-.26031256,-.24596043,-.17779163,-.49654037,-.51384372,0,1,0,0
MichaelBHodges,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-.26031256,-.24596043,-.17779163,-.49654037,-.51384372,0,1,0,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.26031256,-.24596043,-.17779163,-.49654037,-.51384372,0,1,0,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.26031256,-.24596043,-.17779163,-.49654037,-.51384372,1,0,0,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-.26026833,-.24608591,-.17779163,-.49773178,.82878017,0,1,0,0
MichaelBHodges,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,-.26026833,-.24608591,-.17779163,-.49773178,-.51384372,0,0,1,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.26026833,-.24608591,-.17779163,-.49773178,-.51384372,1,0,0,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.26026833,-.24608591,-.17779163,-.49773178,-.51384372,0,0,1,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.26040107,-.24621138,-.17617558,-.49857277,-.51384372,0,1,0,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.26040107,-.24621138,-.17617558,-.49857277,-.51384372,0,0,0,1
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.26035681,-.24633686,-.17455953,-.49990433,-.51384372,0,0,1,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.26035681,-.24633686,-.17455953,-.49990433,-.51384372,1,0,0,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.26035681,-.24633686,-.17455953,-.49990433,-.51384372,0,0,1,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.26035681,-.24633686,-.17455953,-.49990433,-.51384372,0,1,0,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.26035681,-.24633686,-.17455953,-.49990433,-.51384372,0,0,0,1
MichaelBHodges,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-.26026833,-.24646235,-.17455953,-.50099063,-.51384372,0,0,1,0
MichaelBHodges,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-.26013559,-.24646235,-.17940767,-.50228715,2.1714041,0,0,1,0
MichaelBHodges,0,1,0,0,4,0,0,0,1,1,0,0,0,0,1,0,0,0,-.26035681,-.24671331,-.17940767,-.50316316,3.5140278,0,0,1,0
MichaelBHodges,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,-.2604453,-.24683879,-.17940767,-.50351357,-.51384372,0,1,0,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.26026833,-.24708976,-.18263976,-.50498533,-.51384372,0,0,1,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.26026833,-.24708976,-.18263976,-.50498533,-.51384372,0,0,1,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.26026833,-.24708976,-.18263976,-.50498533,-.51384372,0,1,0,0
MichaelBHodges,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.26026833,-.24708976,-.18263976,-.50498533,-.51384372,0,1,0,0
michelleroy,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.30911753,-.24432917,-.27313831,-.58347791,-.51384372,1,0,0,0
MickeyLapp,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-.30823258,-.21923296,-.28445065,-.49748647,2.1714041,0,1,0,0
MickeyLapp,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-.30823258,-.21923296,-.28445065,-.49748647,3.5140278,0,1,0,0
MickeyLapp,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-.30823258,-.21923296,-.28445065,-.49748647,2.1714041,0,1,0,0
mikealbeland,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.21871994,.25910082,-.13254234,-.20247345,-.51384372,0,0,1,0
mikealbeland,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.21871994,.25910082,-.13254234,-.20247345,-.51384372,0,0,1,0
mikealbeland,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.21871994,.25910082,-.13254234,-.20247345,-.51384372,0,0,1,0
mikealbeland,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.21871994,.25910082,-.13254234,-.20247345,-.51384372,0,0,1,0
mikealbeland,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.2204456,.25483447,-.1309263,-.20737924,-.51384372,0,0,1,0
miraclemtn_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.31407323,-.25110516,-.29253086,-.60401213,-.51384372,0,1,0,0
mislaphotoguy,0,1,0,0,6,0,0,0,1,0,1,0,0,0,0,0,1,0,-.18057862,.36149335,-.1664793,-.56848025,-.51384372,0,0,1,0
mislaphotoguy,0,1,0,0,21,0,0,0,1,0,1,0,1,0,0,0,0,0,-.18057862,.36149335,-.1664793,-.56848025,-.51384372,1,0,0,0
mislaphotoguy,0,1,0,0,15,0,0,0,1,0,1,1,0,0,0,0,0,0,-.18057862,.36149335,-.1664793,-.56848025,-.51384372,0,1,0,0
mislaphotoguy,0,1,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,-.18230428,.35158035,-.16486326,-.56876057,-.51384372,1,0,0,0
mislaphotoguy,0,1,0,0,26,0,0,0,1,0,0,0,1,0,0,0,0,0,-.18230428,.35158035,-.16486326,-.56876057,-.51384372,0,1,0,0
mislaphotoguy,0,1,0,0,17,0,0,0,1,0,0,0,0,0,0,0,1,0,-.18230428,.35158035,-.16486326,-.56876057,-.51384372,0,1,0,0
missoulian,0,0,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1.107952,.12270291,.57205355,2.1832461,-.51384372,1,0,0,0
mjmantis,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.17920695,.20150502,-.1309263,-.51788056,-.51384372,1,0,0,0
mmcgonigal23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.31172812,-.22588345,-.29253086,-.60369676,-.51384372,0,1,0,0
mmcphoto,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-.28553364,-.084717266,-.23758532,-.49944881,-.51384372,0,1,0,0
mmcphoto,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.2854009,-.08572112,-.23596928,-.50018466,-.51384372,0,1,0,0
mmcphoto,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,-.2854009,-.08572112,-.23596928,-.50018466,-.51384372,0,0,0,1
MoniqueSMull,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.30774584,-.22011133,-.27637041,-.5674991,-.51384372,0,1,0,0
MontanaImgs,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31234759,-.24859552,-.27152228,-.58936489,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.30203792,-.18635692,-.27798647,-.36566097,-.51384372,1,0,0,0
montanalori,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,-.30203792,-.18635692,-.27798647,-.36566097,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.30203792,-.18635692,-.27798647,-.36566097,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.30190518,-.18635692,-.27798647,-.36576608,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.30190518,-.18635692,-.27798647,-.36576608,-.51384372,1,0,0,0
montanalori,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,-.3019937,-.18635692,-.27798647,-.36587122,-.51384372,1,0,0,0
montanalori,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-.3019937,-.18635692,-.27798647,-.36587122,-.51384372,0,0,0,1
montanalori,0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,-.3019937,-.18635692,-.27798647,-.36587122,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.3019937,-.18635692,-.27798647,-.36587122,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.3019937,-.18635692,-.27798647,-.36587122,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3019937,-.18635692,-.27798647,-.36587122,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.30208218,-.18635692,-.27798647,-.36604643,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-.30208218,-.18635692,-.27798647,-.36604643,-.51384372,1,0,0,0
montanalori,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-.30208218,-.18635692,-.27798647,-.36604643,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.30208218,-.18635692,-.27798647,-.36604643,-.51384372,0,0,0,1
montanalori,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-.30208218,-.18635692,-.27798647,-.36604643,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.30208218,-.18635692,-.27798647,-.36604643,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.30208218,-.18635692,-.27798647,-.36604643,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.30208218,-.18635692,-.27798647,-.36604643,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-.30203792,-.18635692,-.27798647,-.36639684,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.30203792,-.18635692,-.27798647,-.36639684,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.30203792,-.18635692,-.27798647,-.36639684,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.30203792,-.18635692,-.27798647,-.36639684,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.30203792,-.18635692,-.27798647,-.36639684,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.30203792,-.18635692,-.27798647,-.36639684,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.30203792,-.18635692,-.27798647,-.36639684,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-.30203792,-.18635692,-.27798647,-.36639684,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.30203792,-.18635692,-.27798647,-.36639684,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.30212644,-.18635692,-.27798647,-.36671221,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.30212644,-.18635692,-.27798647,-.36671221,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-.30212644,-.18635692,-.27798647,-.36671221,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.30212644,-.18635692,-.27798647,-.36671221,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.30212644,-.18635692,-.27798647,-.36671221,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.30212644,-.18635692,-.27798647,-.36671221,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.30212644,-.18635692,-.27798647,-.36671221,-.51384372,0,0,0,1
montanalori,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-.30212644,-.18635692,-.27798647,-.36671221,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.30212644,-.18635692,-.27798647,-.36671221,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-.30212644,-.18635692,-.27798647,-.36671221,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.30208218,-.1864824,-.27798647,-.36699253,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.30208218,-.1864824,-.27798647,-.36699253,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.30208218,-.1864824,-.27798647,-.36699253,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.30208218,-.1864824,-.27798647,-.36699253,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.30212644,-.1864824,-.27798647,-.3675532,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.30212644,-.1864824,-.27798647,-.3675532,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-.30212644,-.1864824,-.27798647,-.3675532,-.51384372,1,0,0,0
montanalori,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-.30212644,-.1864824,-.27798647,-.3675532,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.30212644,-.1864824,-.27798647,-.3675532,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.30212644,-.1864824,-.27798647,-.3675532,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.30212644,-.1864824,-.27798647,-.3675532,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.30208218,-.18710981,-.27798647,-.36783352,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.30208218,-.18710981,-.27798647,-.36783352,-.51384372,0,1,0,0
montanalori,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-.30208218,-.18710981,-.27798647,-.36783352,-.51384372,1,0,0,0
montanalori,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,-.30208218,-.18710981,-.27798647,-.36783352,-.51384372,1,0,0,0
montanalori,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-.30208218,-.18710981,-.27798647,-.36783352,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.30208218,-.18710981,-.27798647,-.36783352,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.30208218,-.18710981,-.27798647,-.36783352,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.30208218,-.18710981,-.27798647,-.36783352,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.30234766,-.1872353,-.27798647,-.36811385,-.51384372,1,0,0,0
montanalori,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,-.30234766,-.1872353,-.27798647,-.36811385,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-.30234766,-.1872353,-.27798647,-.36811385,-.51384372,0,0,1,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.30234766,-.1872353,-.27798647,-.36811385,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.30234766,-.1872353,-.27798647,-.36811385,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.30234766,-.1872353,-.27798647,-.36811385,-.51384372,0,0,1,0
montanalori,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.30239192,-.18710981,-.27798647,-.3683241,-.51384372,1,0,0,0
montanalori,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-.30239192,-.18710981,-.27798647,-.3683241,-.51384372,1,0,0,0
montanalori,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,-.30239192,-.18710981,-.27798647,-.3683241,-.51384372,0,0,1,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.30239192,-.18710981,-.27798647,-.3683241,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.30239192,-.18710981,-.27798647,-.3683241,-.51384372,0,0,1,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.30239192,-.18710981,-.27798647,-.3683241,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.30239192,-.18710981,-.27798647,-.3683241,-.51384372,0,0,1,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.30239192,-.18710981,-.27798647,-.3683241,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.30239192,-.18710981,-.27798647,-.3683241,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-.30270165,-.18736078,-.27798647,-.36863947,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.30270165,-.18736078,-.27798647,-.36863947,-.51384372,0,0,0,1
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.30270165,-.18736078,-.27798647,-.36863947,-.51384372,1,0,0,0
montanalori,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.30270165,-.18736078,-.27798647,-.36863947,-.51384372,0,0,1,0
montanalori,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,-.30270165,-.18736078,-.27798647,-.36863947,-.51384372,0,0,1,0
montanamalt,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,-.30593172,-.22676182,-.27637041,-.57261509,3.5140278,1,0,0,0
montanamalt,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-.30610871,-.2268873,-.27637041,-.57342106,2.1714041,1,0,0,0
MontanaNBCMT,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.27681687,-.061754238,-.22304091,-.34929666,-.51384372,0,1,0,0
MontanaOhmy,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31336528,-.25085419,-.28929877,-.60162932,-.51384372,1,0,0,0
MontanaRHI,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.31079894,-.2236248,-.29091483,-.59230834,-.51384372,1,0,0,0
MontanaRHI,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31079894,-.2236248,-.29091483,-.59230834,-.51384372,1,0,0,0
montanasports,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.2334986,-.23077722,-.2650581,-.48574764,-.51384372,0,0,1,0
MontanaTraveler,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.31022373,-.2309027,-.27475438,-.57107329,-.51384372,1,0,0,0
MontanaWheat,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.2854009,-.20643389,-.23273718,-.56487095,-.51384372,1,0,0,0
MrMarky1985,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,.58069915,-.17619295,-.18425581,-.51882666,-.51384372,0,1,0,0
msuvb,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-.25194979,-.209069,-.23273718,-.53217739,.82878017,1,0,0,0
msuvb,1,0,0,0,7,0,0,0,1,1,0,0,0,1,0,0,0,0,-.25279051,-.21007285,-.23435323,-.53494567,.82878017,0,1,0,0
msuvb,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-.25292325,-.21019833,-.23435323,-.53526103,-.51384372,1,0,0,0
mt_corps,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-.30509102,-.21622141,-.27475438,-.59542704,.82878017,0,1,0,0
MT_Elkaholic,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31146264,-.23291039,-.28606668,-.55712682,-.51384372,0,1,0,0
MT_Elkaholic,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31146264,-.23291039,-.28606668,-.55712682,-.51384372,0,1,0,0
mt_missoula,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-.31283432,-.21785267,-.29253086,-.60152423,-.51384372,0,1,0,0
Mt_mtn_top,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.31389627,-.25060323,-.29253086,-.60418737,-.51384372,0,0,1,0
MTHist,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-.21341024,-.19564252,-.14223862,-.48382035,-.51384372,1,0,0,0
MThousedems,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-.28301153,-.23918445,-.25374576,-.5719493,.82878017,1,0,0,0
MTHwyPatrol,1,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,-.2923035,-.24043925,-.27152228,-.59823036,-.51384372,1,0,0,0
MTHwyPatrol,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,-.29287872,-.24119215,-.27152228,-.59868586,-.51384372,1,0,0,0
MTJournalist,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-.30867505,-.24106666,-.28606668,-.59395528,2.1714041,0,1,0,0
MTMVictoria,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.31230333,-.23742771,-.29091483,-.60278571,-.51384372,1,0,0,0
MTMVictoria,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,-.31252459,-.23792964,-.29091483,-.60296088,-.51384372,1,0,0,0
MTMVictoria,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,-.31265733,-.23905897,-.29091483,-.60327631,-.51384372,0,0,0,1
mtstandard,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.12792413,-.24319984,-.087293066,.84126788,-.51384372,0,1,0,0
MTsTrailhead,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,-.21672881,-.078317732,-.21980882,-.51665407,-.51384372,1,0,0,0
MTsTrailhead,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-.21672881,-.078317732,-.21980882,-.51665407,-.51384372,1,0,0,0
MTsTrailhead,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,-.21703854,-.078192256,-.21980882,-.51731986,-.51384372,0,1,0,0
MTsTrailhead,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,-.21703854,-.078192256,-.21980882,-.51731986,-.51384372,0,1,0,0
MTsTrailhead,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.21947215,-.083964385,-.21980882,-.51966763,-.51384372,1,0,0,0
MTsTrailhead,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.21947215,-.083964385,-.21980882,-.51966763,-.51384372,0,1,0,0
MTsTrailhead,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.22075532,-.083964385,-.21980882,-.52057874,-.51384372,1,0,0,0
MTsTrailhead,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.22075532,-.083964385,-.21980882,-.52057874,-.51384372,1,0,0,0
MTsTrailhead,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.22110932,-.083964385,-.21980882,-.52064878,-.51384372,1,0,0,0
MTsTrailhead,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.22172877,-.084215343,-.21819277,-.52106929,-.51384372,1,0,0,0
MTsTrailhead,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.22323319,-.084215343,-.21819277,-.52159494,-.51384372,0,1,0,0
